,Player_ID,Name,YrStart,YrEnd,Pos,Height,Weight,Birth_date,College
2351,lawreed01,Edmund Lawrence,1981,1981,C,7-0,228,"December 8, 1952",McNeese State University
2352,lawsoja01,Jason Lawson,1998,1998,C,6-11,240,"September 2, 1974",Villanova University
2353,lawsoty01,Ty Lawson,2010,2017,G,5-11,195,"November 3, 1987",University of North Carolina
2354,laymaja01,Jake Layman,2017,2018,F,6-9,210,"March 7, 1994",University of Maryland
2355,laytomo01,Mo Layton,1972,1978,G,6-1,180,"December 24, 1948",University of Southern California
2356,leaftj01,T.J. Leaf,2018,2018,F,6-10,222,"April 30, 1997","University of California, Los Angeles"
2357,leaksma01,Manny Leaks,1969,1974,C-F,6-8,225,"November 27, 1945",Niagara University
2358,learha01,Hal Lear,1957,1957,G,6-0,163,"January 31, 1935",Temple University
2359,leaveal01,Allen Leavell,1980,1989,G,6-1,170,"May 27, 1957",Oklahoma City University
2360,leboje01,Jeff Lebo,1990,1990,G,6-2,180,"October 5, 1966",University of North Carolina
2361,leckner01,Eric Leckner,1989,1997,C-F,6-11,265,"May 27, 1966",University of Wyoming
2362,ledori01,Ricky Ledo,2014,2015,G,6-7,195,"September 10, 1992",
2363,leebu01,Butch Lee,1979,1980,G,6-0,185,"December 5, 1956",Marquette University
2364,leecl01,Clyde Lee,1967,1976,F-C,6-10,205,"March 14, 1944",Vanderbilt University
2365,leeco01,Courtney Lee,2009,2018,G,6-5,200,"October 3, 1985",Western Kentucky University
2366,leeda01,David Lee,1968,1969,F,6-7,225,"March 31, 1942",University of San Francisco
2367,leeda02,David Lee,2006,2017,F,6-9,245,"April 29, 1983",University of Florida
2368,leedi01,Dick Lee,1968,1968,F,6-6,,,University of Washington
2369,leedo01,Doug Lee,1992,1995,G-F,6-5,200,"October 24, 1964",Purdue University
2370,leege01,George Lee,1961,1968,F-G,6-4,200,"November 23, 1936",University of Michigan
2371,leegr01,Greg Lee,1975,1976,G,6-3,190,"December 12, 1951","University of California, Los Angeles"
2372,leeke01,Keith Lee,1986,1989,F-C,6-10,215,"December 28, 1962",University of Memphis
2373,leeku01,Kurk Lee,1991,1991,G,6-3,190,"June 3, 1967",Towson University
2374,leema01,Malcolm Lee,2012,2015,G,6-5,200,"May 22, 1990","University of California, Los Angeles"
2375,leero02,Rock Lee,1982,1982,C,6-10,220,"May 1, 1955",San Diego State University
2376,leero01,Ron Lee,1977,1982,G,6-4,193,"November 2, 1952",University of Oregon
2377,leeru01,Russ Lee,1973,1975,G-F,6-5,185,"January 27, 1950",Marshall University
2378,leedeed01,Ed Leede,1950,1951,F-G,6-3,185,"July 17, 1927",Dartmouth College
2379,lefkoha01,Hank Lefkowitz,1947,1947,F,6-2,190,"August 31, 1923",Case Western Reserve University
2380,legleti01,Tim Legler,1990,2000,G,6-4,200,"December 26, 1966",La Salle University
2381,lehmage01,George Lehmann,1968,1974,G,6-0,180,"May 1, 1942",Campbell University
2382,lenal01,Alex Len,2014,2018,C,7-1,260,"June 16, 1993",University of Maryland
2383,lenarvo01,Voshon Lenard,1996,2006,G,6-4,205,"May 14, 1973",University of Minnesota
2384,lentzle01,Leary Lentz,1968,1969,F,6-6,200,"February 23, 1945",University of Houston
2385,leonaga01,Gary Leonard,1990,1992,C,7-1,250,"February 16, 1967",University of Missouri
2386,leonaka01,Kawhi Leonard,2012,2018,F,6-7,230,"June 29, 1991",San Diego State University
2387,leoname01,Meyers Leonard,2013,2018,C-F,7-1,245,"February 27, 1992",University of Illinois at Urbana-Champaign
2388,leonasl01,Slick Leonard,1957,1963,G,6-3,185,"July 17, 1932",Indiana University
2389,lesji01,Jim Les,1989,1995,G,5-11,165,"August 18, 1963",Bradley University
2390,leslitr01,Travis Leslie,2012,2012,G,6-4,205,"March 29, 1990",University of Georgia
2391,lestero01,Ronnie Lester,1981,1986,G,6-2,175,"January 1, 1959",University of Iowa
2392,lettcl01,Clifford Lett,1990,1991,G,6-3,170,"December 23, 1965",University of Florida
2393,leuerjo01,Jon Leuer,2012,2018,F,6-10,228,"May 14, 1989",University of Wisconsin
2394,levanan01,Andrew Levane,1949,1953,F-G,6-2,190,"April 11, 1920",St. John's University
2395,leverfa01,Fat Lever,1983,1994,G,6-3,170,"August 18, 1960",Arizona State University
2396,leverca01,Caris LeVert,2017,2018,G-F,6-7,203,"August 25, 1994",University of Michigan
2397,levincl01,Cliff Levingston,1983,1995,F,6-8,210,"January 4, 1961",Wichita State University
2398,lewisbo01,Bobby Lewis,1968,1971,G,6-3,175,"March 20, 1945",University of North Carolina
2399,lewisce01,Cedric Lewis,1996,1996,F-C,6-10,235,"September 24, 1969",University of Maryland
2400,lewisfr01,Freddie Lewis,1949,1950,F-G,6-2,195,"January 6, 1921",Eastern Kentucky University
2401,lewisfr02,Freddie Lewis,1967,1977,G,6-0,175,"July 1, 1943",Arizona State University
2402,lewisgr01,Grady Lewis,1947,1949,F-C,6-7,215,"March 25, 1917",University of Oklahoma
2403,lewisma01,Martin Lewis,1996,1997,F,6-5,210,"April 28, 1975",Seward County Community College
2404,lewismi01,Mike Lewis,1969,1974,C-F,6-8,225,"March 18, 1946",Duke University
2405,lewisqu01,Quincy Lewis,2000,2004,F,6-7,215,"June 26, 1977",University of Minnesota
2406,lewisra01,Ralph Lewis,1988,1990,G,6-6,200,"March 28, 1963",La Salle University
2407,lewisra02,Rashard Lewis,1999,2014,F,6-10,215,"August 8, 1979",
2408,lewisre01,Reggie Lewis,1988,1993,G-F,6-7,195,"November 21, 1965",Northeastern University
2409,liberma01,Marcus Liberty,1991,1994,F,6-8,205,"October 27, 1968",University of Illinois at Urbana-Champaign
2410,lichtto01,Todd Lichti,1990,1994,G-F,6-4,205,"January 8, 1967",Stanford University
2411,lieboba01,Barry Liebowitz,1968,1968,G,6-2,180,"September 10, 1945",Long Island University
2412,liggide01,DeAndre Liggins,2012,2018,G,6-6,209,"March 31, 1988",University of Kentucky
2413,ligonbi01,Bill Ligon,1975,1975,G,6-4,180,"May 29, 1952",Vanderbilt University
2414,ligongo01,Goose Ligon,1968,1974,F-C,6-7,210,"February 22, 1944",
2415,lillada01,Damian Lillard,2013,2018,G,6-3,195,"July 15, 1990",Weber State University
2416,linje01,Jeremy Lin,2011,2018,G,6-3,200,"August 23, 1988",Harvard University
2417,lingest01,Steve Lingenfelter,1983,1984,F,6-9,225,"June 10, 1958",South Dakota State University
2418,listeal01,Alton Lister,1982,1998,C-F,7-0,240,"October 1, 1958",Arizona State University
2419,littlsa01,Samuel Little,1970,1970,G,6-0,180,"March 29, 1946",Delta State University
2420,littlge01,Gene Littles,1970,1975,G,6-0,160,"June 29, 1943",High Point University
2421,livinra01,Randy Livingston,1997,2007,G,6-4,209,"April 2, 1975",Louisiana State University
2422,livinsh01,Shaun Livingston,2005,2018,G,6-7,192,"September 11, 1985",
2423,livinro01,Ron Livingstone,1950,1951,C,6-10,220,"October 9, 1925",University of Wyoming
2424,llamaho01,Horacio Llamas Grey,1997,1998,C,6-11,285,"July 17, 1973",Grand Canyon University
2425,lloydbo01,Bobby Lloyd,1968,1969,G,6-2,184,"January 3, 1946",Rutgers University
2426,lloydch01,Chuck Lloyd,1971,1971,C-F,6-8,220,"May 22, 1947",Yankton College
2427,lloydea01,Earl Lloyd,1951,1960,F-C,6-5,200,"April 3, 1928",West Virginia State University
2428,lloydle01,Lewis Lloyd,1982,1990,G-F,6-6,205,"February 22, 1959",Drake University
2429,lloydsc01,Scott Lloyd,1977,1983,C-F,6-10,230,"December 19, 1952",Arizona State University
2430,lochmri01,Riney Lochmann,1968,1970,F,6-6,215,"May 26, 1944",University of Kansas
2431,lochmbo01,Bob Lochmueller,1953,1953,F,6-5,185,"June 5, 1927",University of Louisville
2432,lockro01,Rob Lock,1989,1989,F,6-9,225,"May 22, 1966",University of Kentucky
2433,lockhda01,Darrell Lockhart,1984,1984,C,6-9,245,"September 14, 1960",Auburn University
2434,lockhia01,Ian Lockhart,1991,1991,F,6-8,240,"June 25, 1967",University of Tennessee
2435,loderke01,Kevin Loder,1982,1984,F-G,6-6,205,"March 15, 1959",Alabama State University
2436,lofgrdo01,Don Lofgran,1951,1954,F-C,6-5,200,"November 8, 1929",University of San Francisco
2437,loganhe01,Henry Logan,1969,1970,G,6-0,180,"March 14, 1946",Western Carolina University
2438,loganjo01,John Logan,1947,1951,G,6-2,175,"January 1, 1921",Indiana University
2439,lohaubr01,Brad Lohaus,1988,1998,F-C,6-11,230,"September 29, 1964",University of Iowa
2440,longar01,Art Long,2001,2003,F,6-9,250,"October 1, 1972",University of Cincinnati
2441,longgr01,Grant Long,1989,2003,F,6-8,225,"March 12, 1966",Eastern Michigan University
2442,longjo01,John Long,1979,1997,G-F,6-5,195,"August 28, 1956",University of Detroit Mercy
2443,longpa01,Paul Long,1968,1971,G,6-2,180,"February 8, 1944",Wake Forest University
2444,longsh01,Shawn Long,2017,2017,C-F,6-9,255,"January 29, 1993",University of Louisiana at Lafayette
2445,longwi01,Willie Long,1972,1974,F-C,6-8,225,"March 1, 1950",University of New Mexico
2446,longllu01,Luc Longley,1992,2001,C,7-2,265,"January 19, 1969",University of New Mexico
2447,looneke01,Kevon Looney,2016,2018,F-C,6-9,220,"February 6, 1996","University of California, Los Angeles"
2448,lopezbr01,Brook Lopez,2009,2018,C,7-0,275,"April 1, 1988",Stanford University
2449,lopezfe01,Felipe Lopez,1999,2002,G,6-5,199,"December 19, 1974",St. John's University
2450,lopezra01,Raul Lopez,2004,2005,G,6-1,170,"April 15, 1980",
2451,lopezro01,Robin Lopez,2009,2018,C,7-0,255,"April 1, 1988",Stanford University
2452,lorthry01,Ryan Lorthridge,1995,1995,G,6-4,190,"July 27, 1972",Jackson State University
2453,loscuji01,Jim Loscutoff,1956,1964,F,6-5,220,"February 4, 1930",University of Oregon
2454,lottpl01,Plummer Lott,1968,1969,F-G,6-5,210,"December 11, 1945",Seattle University
2455,loughke01,Kevin Loughery,1963,1973,G,6-3,190,"March 28, 1940",St. John's University
2456,lovebo01,Bob Love,1967,1977,F,6-8,215,"December 8, 1942",Southern University and A&M College
2457,loveke01,Kevin Love,2009,2018,F,6-10,251,"September 7, 1988","University of California, Los Angeles"
2458,lovest01,Stan Love,1972,1975,F,6-9,215,"April 9, 1949",University of Oregon
2459,lovelcl01,Clyde Lovellette,1954,1964,C-F,6-9,234,"September 7, 1929",University of Kansas
2460,lowesi01,Sidney Lowe,1984,1990,G,6-0,195,"January 21, 1960",North Carolina State University
2461,lowerch01,Charlie Lowery,1972,1972,G,6-3,185,"November 12, 1949",University of Puget Sound
2462,lowryky01,Kyle Lowry,2007,2018,G,6-0,205,"March 25, 1986",Villanova University
2463,lucasal01,Al Lucas,1949,1949,F-G,6-3,195,"July 4, 1922",Fordham University
2464,lucasje01,Jerry Lucas,1964,1974,F-C,6-8,230,"March 30, 1940",Ohio State University
2465,lucasjo01,John Lucas,1977,1990,G,6-3,175,"October 31, 1953",University of Maryland
2466,lucaska01,Kalin Lucas,2015,2015,G,6-1,195,"May 24, 1989",Michigan State University
2467,lucasma01,Maurice Lucas,1975,1988,F-C,6-9,215,"February 18, 1952",Marquette University
2468,lucasjo02,John Lucas III,2006,2017,G,5-11,166,"November 21, 1982",Oklahoma State University
2469,luckete01,Ted Luckenbill,1962,1963,F,6-6,205,"July 27, 1939",University of Houston
2470,luety01,Tyronn Lue,1999,2009,G,6-0,175,"May 3, 1977",University of Nebraska
2471,luisiji01,Jim Luisi,1954,1954,G,6-2,180,"November 2, 1928",St. Francis College
2472,lujacal01,Al Lujack,1947,1947,F,6-3,220,"October 5, 1920",Georgetown University
2473,lumpkph01,Phil Lumpkin,1975,1976,G,6-0,165,"December 20, 1951",Miami University
2474,lumppra01,Ray Lumpp,1949,1953,G,6-1,178,"July 11, 1923",New York University
2475,luwawti01,Timothe Luwawu-Cabarrot,2017,2018,F,6-6,205,"May 9, 1995",
2476,lydonty01,Tyler Lydon,2018,2018,F,6-10,215,"April 9, 1996",Syracuse University
2477,lylestr01,Trey Lyles,2016,2018,F,6-10,234,"November 5, 1995",University of Kentucky
2478,lynamrb01,R.B. Lynam,1968,1968,G,6-1,190,,Oklahoma Baptist University
2479,lynchge01,George Lynch,1994,2005,F,6-8,218,"September 3, 1970",University of North Carolina
2480,lynchke01,Kevin Lynch,1992,1993,G-F,6-5,195,"December 24, 1968",University of Minnesota
2481,lynnlo01,Lonnie Lynn,1970,1970,F,6-7,215,"May 24, 1943",Wilberforce University
2482,lynnmi01,Mike Lynn,1970,1971,F,6-7,215,"November 25, 1945","University of California, Los Angeles"
2483,mcclesh01,Sheldon Mac,2017,2017,G,6-5,200,"December 21, 1992",University of Miami
2484,macalmi01,Mike Macaluso,1974,1974,F,6-5,210,"July 20, 1951",Canisius College
2485,macaued01,Ed Macauley,1950,1959,C-F,6-8,185,"March 22, 1928",Saint Louis University
2486,maccuto01,Todd MacCulloch,2000,2003,C,7-0,280,"January 27, 1976",University of Washington
2487,macgiro01,Ronnie MacGilvray,1955,1955,G,6-2,185,"July 20, 1930",St. John's University
2488,machasc01,Scott Machado,2013,2013,G,6-1,205,"June 8, 1990",Iona College
2489,macijar01,Arvydas Macijauskas,2006,2006,G,6-4,214,"January 19, 1980",
2490,mackol01,Ollie Mack,1980,1982,G,6-3,185,"June 6, 1957",East Carolina University
2491,macksa01,Sam Mack,1993,2002,F-G,6-7,220,"May 26, 1970",University of Houston
2492,macksh01,Shelvin Mack,2012,2018,G,6-3,203,"April 22, 1990",Butler University
2493,mackema01,Malcolm Mackey,1994,1994,F-C,6-9,248,"July 11, 1970",Georgia Institute of Technology
2494,macklru01,Rudy Macklin,1982,1984,F-G,6-7,205,"February 19, 1958",Louisiana State University
2495,macklve01,Vernon Macklin,2012,2012,F,6-10,227,"September 20, 1986",University of Florida
2496,macknjo01,Johnny Macknowsky,1950,1951,G-F,6-0,180,"January 7, 1923",Seton Hall University
2497,macledo01,Don MacLean,1993,2001,F,6-10,235,"January 16, 1970","University of California, Los Angeles"
2498,maconma01,Mark Macon,1992,1999,G,6-5,185,"April 14, 1969",Temple University
2499,macyky01,Kyle Macy,1981,1987,G,6-3,175,"April 9, 1957",University of Kentucky
2500,maddoja01,Jack Maddox,1949,1949,F-G,6-3,185,"December 10, 1919",West Texas A&M University
2501,maddoti01,Tito Maddox,2003,2003,G,6-4,190,"June 7, 1981","California State University, Fresno"
2502,madkige01,Gerald Madkins,1994,1998,G,6-4,200,"April 18, 1969","University of California, Los Angeles"
2503,madsema01,Mark Madsen,2001,2009,F,6-9,240,"January 28, 1976",Stanford University
2504,magerno01,Norm Mager,1951,1951,F,6-5,185,"March 23, 1926",City College of New York
2505,magetjo01,Josh Magette,2018,2018,G,6-1,160,"November 28, 1989",Alabama - Huntsville
2506,maggeco01,Corey Maggette,2000,2013,F,6-6,218,"November 12, 1979",Duke University
2507,magleda01,Dave Magley,1983,1983,F,6-8,202,"November 24, 1959",University of Kansas
2508,magloja01,Jamaal Magloire,2001,2012,C,6-11,259,"May 21, 1978",University of Kentucky
2509,mahafra01,Randolph Mahaffey,1968,1971,F,6-7,210,"September 28, 1945",Clemson University
2510,mahinia01,Ian Mahinmi,2008,2018,C,6-11,250,"November 5, 1986",
2511,mahnkjo01,John Mahnken,1947,1953,C,6-8,220,"June 16, 1922",Georgetown University
2512,mahonbr01,Brian Mahoney,1973,1973,G,6-3,175,"December 17, 1948",Manhattan College
2513,mahonmo01,Mo Mahoney,1953,1954,F,6-2,205,"November 20, 1927",Brown University
2514,mahorri01,Rick Mahorn,1981,1999,C-F,6-10,240,"September 21, 1958",Hampton University
2515,majerda01,Dan Majerle,1989,2002,G-F,6-6,215,"September 9, 1965",Central Michigan University
2516,majorre01,Renaldo Major,2007,2007,F,6-7,200,"May 7, 1982","California State University, Fresno"
2517,makerth01,Thon Maker,2017,2018,F-C,7-1,216,"February 25, 1997",
2518,malamli01,Lionel Malamed,1949,1949,G,5-9,150,"November 15, 1924",City College of New York
2519,malonje01,Jeff Malone,1984,1996,G,6-4,205,"June 28, 1961",Mississippi State University
2520,malonka01,Karl Malone,1986,2004,F,6-9,250,"July 24, 1963",Louisiana Tech University
2521,malonmo01,Moses Malone,1975,1995,C-F,6-10,215,"March 23, 1955",
2522,malonma01,Matt Maloney,1997,2003,G,6-3,192,"December 6, 1971",University of Pennsylvania
2523,malovst01,Steve Malovic,1980,1980,F,6-10,230,"July 21, 1956",San Diego State University
2524,maloymi01,Mike Maloy,1971,1973,F,6-7,215,"May 10, 1949",Davidson College
2525,manakte01,Ted Manakas,1974,1974,G,6-2,180,"February 22, 1951",Princeton University
2526,mandijo01,John Mandic,1949,1950,F-C,6-4,205,"October 3, 1919",Oregon State University
2527,mangifr01,Frank Mangiapane,1947,1947,G,5-10,195,"August 5, 1925",New York University
2528,mannida01,Danny Manning,1989,2003,F-C,6-10,230,"May 17, 1966",University of Kansas
2529,mannied01,Ed Manning,1968,1976,F,6-7,210,"January 2, 1944",Jackson State University
2530,mannigu01,Guy Manning,1968,1969,F,6-6,195,"February 4, 1944",Prairie View A&M University
2531,manniri01,Rich Manning,1996,1997,C,6-11,253,"June 23, 1970",University of Washington
2532,mannipa01,Pace Mannion,1984,1989,G,6-7,190,"September 22, 1960",University of Utah
2533,mantini01,Nick Mantis,1960,1963,G,6-3,190,"December 7, 1935",Northwestern University
2534,maravpe01,Pete Maravich,1971,1980,G,6-5,197,"June 22, 1947",Louisiana State University
2535,maravpr01,Press Maravich,1947,1947,G,6-0,185,"August 20, 1920",Davis & Elkins College
2536,marblde01,Devyn Marble,2015,2016,G-F,6-6,200,"September 21, 1992",University of Iowa
2537,marblro01,Roy Marble,1990,1994,G-F,6-6,190,"December 13, 1966",University of Iowa
2538,marbust01,Stephon Marbury,1997,2009,G,6-2,180,"February 20, 1977",Georgia Institute of Technology
2539,marcisa01,Sarunas Marciulionis,1990,1997,G,6-5,200,"June 13, 1964",
2540,mariasa01,Saul Mariaschin,1948,1948,G,5-11,165,"September 1, 1924",Harvard University
2541,marinja01,Jack Marin,1967,1977,F-G,6-7,200,"October 12, 1944",Duke University
2542,mariosh01,Shawn Marion,2000,2015,F,6-7,220,"May 7, 1978","University of Nevada, Las Vegas"
2543,marjabo01,Boban Marjanovic,2016,2018,C,7-3,290,"August 15, 1988",
2544,markkla01,Lauri Markkanen,2018,2018,F-C,7-0,230,"May 22, 1997",University of Arizona
2545,markoda01,Damir Markota,2007,2007,C,6-10,225,"December 26, 1985",
2546,marksse01,Sean Marks,1999,2011,F-C,6-10,250,"August 23, 1975",University of California
2547,marlaha01,Harvey Marlatt,1971,1973,G,6-3,185,"August 26, 1948",Eastern Michigan University
2548,marshji01,Jim Marsh,1972,1972,F,6-7,215,"April 26, 1946",University of Southern California
2549,marshri01,Ricky Marsh,1978,1978,G,6-3,200,"March 10, 1954",Manhattan College
2550,marshdo02,Donny Marshall,1996,2003,F,6-7,230,"July 17, 1972",University of Connecticut
2551,marshdo01,Donyell Marshall,1995,2009,F,6-9,218,"May 18, 1973",University of Connecticut
2552,marshke01,Kendall Marshall,2013,2016,G,6-4,200,"August 19, 1991",University of North Carolina
2553,marshra01,Rawle Marshall,2006,2007,G-F,6-9,190,"February 20, 1982",Oakland University
2554,marshto01,Tom Marshall,1955,1959,F-G,6-4,215,"January 6, 1931",Western Kentucky University
2555,marshve01,Vester Marshall,1974,1974,F,6-7,200,"December 22, 1948",University of Oklahoma
2556,martibi01,Bill Martin,1986,1988,F,6-7,205,"August 16, 1962",Georgetown University
2557,martibo01,Bob Martin,1994,1995,C,7-0,250,"October 7, 1969",University of Minnesota
2558,martibr01,Brian Martin,1986,1986,F,6-9,212,"August 18, 1962",University of Kansas
2559,martica01,Cartier Martin,2009,2015,F,6-7,220,"November 20, 1984",Kansas State University
2560,marticu01,Cuonzo Martin,1996,1997,G-F,6-5,213,"September 23, 1971",Purdue University
2561,martida01,Darrick Martin,1995,2008,G,5-11,170,"March 6, 1971","University of California, Los Angeles"
2562,martidi01,Dino Martin,1947,1948,G,5-8,160,"May 25, 1920",Georgetown University
